Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
China,Super League,2021,29/12/2021,10:00,Beijing Guoan,Shandong Taishan,1,1,D,2.79,3.16,2.71,3.2,3.3,2.71,2.94,3.1,2.44
China,Super League,2021,29/12/2021,10:00,Hebei,Guangzhou FC,0,2,A,4.4,3.1,2.01,4.75,3.31,2.05,4.16,3.04,1.99
China,Super League,2021,29/12/2021,12:00,Guangzhou City,Shanghai Port,1,2,A,10.16,4.95,1.33,10.16,5.2,1.37,8.84,4.85,1.33
China,Super League,2021,29/12/2021,12:00,Shenzhen,Changchun Yatai,0,1,A,3.27,3.32,2.29,3.55,3.62,2.29,3.26,3.38,2.14
China,Super League,2021,31/12/2021,07:30,Cangzhou,Dalian Pro,2,0,H,3.81,3.26,2.1,4,3.26,2.2,3.63,3.12,2.09
China,Super League,2021,31/12/2021,07:30,Chongqing Liangjiang Athletic,Shanghai Shenhua,0,0,D,3.16,3.02,2.52,3.16,3.2,2.65,3,2.94,2.49
China,Super League,2021,31/12/2021,07:30,Qingdao FC,Tianjin Jinmen Tiger,0,1,A,7.51,3.79,1.53,8,3.88,1.63,6.32,3.58,1.57
China,Super League,2021,31/12/2021,11:30,Henan Songshan Longmen,Wuhan FC,1,0,H,2.56,2.88,3.27,2.7,3.08,3.45,2.47,2.8,3.19
China,Super League,2021,01/01/2022,07:30,Guangzhou FC,Changchun Yatai,2,0,H,3.2,2.75,2.72,3.27,3.2,2.9,2.94,2.84,2.63
China,Super League,2021,01/01/2022,07:30,Shandong Taishan,Shanghai Port,2,2,D,1.85,3.31,4.86,1.85,3.5,5.09,1.8,3.3,4.71
China,Super League,2021,01/01/2022,11:30,Beijing Guoan,Guangzhou City,1,1,D,2.46,3.5,2.84,2.56,3.6,2.95,2.43,3.33,2.76
China,Super League,2021,01/01/2022,11:30,Hebei,Shenzhen,0,1,A,8.45,4.65,1.39,8.52,5.25,1.47,7.46,4.61,1.39
China,Super League,2021,03/01/2022,07:30,Dalian Pro,Qingdao FC,4,1,H,1.3,5.37,10.55,1.35,5.7,12,1.28,5.18,10.21
China,Super League,2021,03/01/2022,07:30,Tianjin Jinmen Tiger,Cangzhou,1,0,H,2.25,3.11,3.7,2.45,3.35,3.7,2.22,3.13,3.28
China,Super League,2021,03/01/2022,07:30,Wuhan FC,Chongqing Liangjiang Athletic,1,2,A,3.18,3,2.52,3.18,3.2,2.69,2.92,2.9,2.58
China,Super League,2021,03/01/2022,11:30,Shanghai Shenhua,Henan Songshan Longmen,3,0,H,1.81,3.15,5.6,2,3.35,6,1.84,3.08,4.86
China,Super League,2021,04/01/2022,07:30,Changchun Yatai,Shandong Taishan,1,1,D,3.33,3.31,2.26,3.42,3.5,2.33,3.14,3.24,2.23
China,Super League,2021,04/01/2022,07:30,Guangzhou City,Hebei,2,1,H,2.19,3.23,3.58,2.41,3.38,3.9,2.25,3.12,3.24
China,Super League,2021,04/01/2022,07:30,Shanghai Port,Guangzhou FC,1,0,H,1.52,4.1,6.74,1.89,4.13,7.6,1.59,3.73,5.98
China,Super League,2021,04/01/2022,07:30,Shenzhen,Beijing Guoan,0,1,A,1.36,5.19,8.04,1.45,5.4,8.6,1.37,4.78,7.53
China,Super League,2021,08/01/2022,07:30,Chengdu Rongcheng,Dalian Pro,1,1,D,3.28,3.2,2.34,3.5,3.2,2.45,3.16,3.06,2.33
China,Super League,2021,08/01/2022,07:30,Qingdao FC,Zhejiang Professional,0,1,A,3.3,3.08,2.4,3.3,3.27,2.8,2.95,3,2.47
China,Super League,2021,12/01/2022,07:30,Dalian Pro,Chengdu Rongcheng,0,1,A,2.26,3.27,3.38,2.55,3.29,3.62,2.3,2.99,3.25
China,Super League,2021,12/01/2022,07:30,Zhejiang Professional,Qingdao FC,0,0,D,2.48,3.06,3.19,2.58,3.07,3.3,2.46,2.9,3.07
China,Super League,2022,03/06/2022,13:00,Guangzhou FC,Shanghai Shenhua,0,1,A,5.51,4.15,1.6,7,4.3,1.62,5.7,3.98,1.55
China,Super League,2022,03/06/2022,13:00,Hebei,Wuhan Three Towns,0,4,A,18.72,10.29,1.12,25,11.5,1.13,18.68,9.64,1.1
China,Super League,2022,03/06/2022,13:00,Shandong Taishan,Zhejiang Professional,1,0,H,1.76,3.77,4.65,1.77,4.24,5.3,1.68,3.87,4.61
China,Super League,2022,04/06/2022,08:30,Shanghai Port,Wuhan FC,0,1,A,2.11,2.99,4.22,2.17,3.32,4.23,2.09,2.94,3.95
China,Super League,2022,04/06/2022,09:30,Shenzhen,Chengdu Rongcheng,2,0,H,2.46,3.37,2.93,2.5,3.45,3.15,2.42,3.21,2.9
China,Super League,2022,04/06/2022,10:30,Changchun Yatai,Guangzhou City,4,1,H,1.32,5.25,9.54,1.5,5.75,12,1.3,5.14,9.69
China,Super League,2022,04/06/2022,12:00,Meizhou Hakka,Tianjin Jinmen Tiger,1,1,D,2.23,3.17,3.56,2.68,3.26,3.56,2.31,3.03,3.25
China,Super League,2022,04/06/2022,12:30,Henan Songshan Longmen,Dalian Pro,2,2,D,1.16,7.1,21.57,1.15,11,36.56,1.1,8.75,23.81
China,Super League,2022,05/06/2022,12:00,Beijing Guoan,Cangzhou,1,2,A,1.57,4,6.32,1.59,4.33,8,1.53,3.99,6.04
China,Super League,2022,07/06/2022,08:30,Wuhan Three Towns,Guangzhou FC,6,0,H,1.36,4.37,11.38,1.4,4.6,11.5,1.36,4.26,9.95
China,Super League,2022,07/06/2022,10:30,Wuhan FC,Hebei,2,1,H,1.24,5.44,17.36,1.26,5.9,20,1.23,5.33,14.46
China,Super League,2022,07/06/2022,12:30,Zhejiang Professional,Changchun Yatai,0,0,D,3.31,3.26,2.3,4.45,3.8,2.3,3.45,3.23,2.12
China,Super League,2022,08/06/2022,10:30,Henan Songshan Longmen,Shandong Taishan,4,1,H,4.67,3.46,1.84,4.75,3.64,1.89,4.44,3.34,1.83
China,Super League,2022,08/06/2022,12:30,Chengdu Rongcheng,Beijing Guoan,2,3,A,4.2,3.27,1.99,4.21,3.4,2.1,3.89,3.13,2.02
China,Super League,2022,08/06/2022,12:30,Dalian Pro,Guangzhou City,2,0,H,1.83,3.67,4.39,2.13,3.67,4.5,1.92,3.32,4.03
China,Super League,2022,08/06/2022,12:30,Shanghai Shenhua,Shanghai Port,2,0,H,2.94,2.97,2.73,3.06,3.07,2.73,2.93,2.87,2.6
China,Super League,2022,09/06/2022,09:30,Cangzhou,Meizhou Hakka,1,1,D,3.39,3.12,2.32,3.39,3.35,2.4,3.21,3.09,2.29
China,Super League,2022,09/06/2022,12:30,Tianjin Jinmen Tiger,Shenzhen,1,2,A,3.69,3.26,2.14,4,3.3,2.31,3.59,3.13,2.11
China,Super League,2022,11/06/2022,10:30,Guangzhou FC,Wuhan FC,0,1,A,7.65,3.96,1.5,9.5,4.6,1.5,7.35,4.05,1.45
China,Super League,2022,11/06/2022,12:30,Hebei,Shanghai Port,0,2,A,10.37,5.05,1.32,15,5.5,1.36,10.89,4.86,1.3
China,Super League,2022,11/06/2022,12:30,Henan Songshan Longmen,Zhejiang Professional,3,1,H,2.2,3.49,3.24,2.42,3.6,3.38,2.24,3.37,3.05
China,Super League,2022,12/06/2022,10:30,Guangzhou City,Shandong Taishan,0,1,A,17.27,8.33,1.14,26,8.75,1.16,17.28,7.68,1.14
China,Super League,2022,12/06/2022,12:30,Cangzhou,Chengdu Rongcheng,0,0,D,3.8,2.88,2.27,4,3.05,2.58,3.65,2.81,2.26
China,Super League,2022,12/06/2022,12:30,Changchun Yatai,Dalian Pro,1,1,D,1.63,3.79,5.8,1.76,4.2,5.9,1.65,3.68,5.2
China,Super League,2022,12/06/2022,12:30,Shanghai Shenhua,Wuhan Three Towns,1,1,D,5.4,3.62,1.7,5.73,4.1,1.7,5.23,3.75,1.63
China,Super League,2022,13/06/2022,09:30,Beijing Guoan,Tianjin Jinmen Tiger,1,0,H,1.66,3.71,5.67,1.69,3.85,5.92,1.64,3.65,5.22
China,Super League,2022,13/06/2022,12:30,Shenzhen,Meizhou Hakka,1,2,A,2.73,3.15,2.78,2.75,3.23,3.15,2.58,3.07,2.78
China,Super League,2022,15/06/2022,10:30,Shanghai Port,Guangzhou FC,1,0,H,1.24,5.7,13.08,1.27,6.22,14.5,1.22,5.79,12.28
China,Super League,2022,15/06/2022,12:30,Guangzhou City,Henan Songshan Longmen,0,3,A,15.52,5.87,1.22,17.5,6.9,1.24,14.3,6.22,1.19
China,Super League,2022,15/06/2022,12:30,Wuhan FC,Wuhan Three Towns,1,3,A,5.1,3.66,1.72,5.1,3.86,1.82,4.71,3.59,1.72
China,Super League,2022,16/06/2022,08:30,Hebei,Shanghai Shenhua,1,3,A,20.45,6.09,1.19,21,7,1.2,17.6,6.19,1.17
China,Super League,2022,16/06/2022,09:30,Tianjin Jinmen Tiger,Chengdu Rongcheng,1,1,D,3.79,2.87,2.32,3.79,3,2.54,3.39,2.76,2.41
China,Super League,2022,16/06/2022,10:30,Dalian Pro,Zhejiang Professional,1,1,D,3.89,3.17,2.11,3.89,3.23,2.47,3.21,3.06,2.3
China,Super League,2022,16/06/2022,12:30,Shandong Taishan,Changchun Yatai,4,0,H,1.94,3.54,4.01,2.12,3.55,4.01,2.01,3.29,3.68
China,Super League,2022,17/06/2022,09:30,Shenzhen,Cangzhou,1,0,H,2.02,3.36,3.94,2.1,3.53,4.22,1.99,3.26,3.81
China,Super League,2022,17/06/2022,12:30,Meizhou Hakka,Beijing Guoan,2,2,D,2.91,3.17,2.6,2.95,3.4,2.63,2.82,3.14,2.51
China,Super League,2022,19/06/2022,10:30,Wuhan Three Towns,Shanghai Port,2,1,H,1.9,3.47,4.3,1.94,3.88,4.9,1.83,3.53,4.19
China,Super League,2022,19/06/2022,12:30,Guangzhou FC,Hebei,1,0,H,1.91,3.37,4.42,2,3.45,4.65,1.91,3.22,4.18
China,Super League,2022,20/06/2022,10:30,Changchun Yatai,Henan Songshan Longmen,0,0,D,2.73,3.22,2.73,2.75,3.44,2.88,2.57,3.16,2.72
China,Super League,2022,20/06/2022,10:30,Chengdu Rongcheng,Meizhou Hakka,0,0,D,4.18,3.57,1.89,4.6,3.6,2.05,3.95,3.39,1.91
China,Super League,2022,20/06/2022,12:30,Guangzhou City,Zhejiang Professional,2,4,A,8.73,4.24,1.43,10,4.25,1.48,8.53,3.96,1.43
China,Super League,2022,20/06/2022,12:30,Shanghai Shenhua,Wuhan FC,2,0,H,1.95,3.4,4.16,2.08,3.54,4.3,1.93,3.3,3.95
China,Super League,2022,21/06/2022,09:30,Beijing Guoan,Shenzhen,4,1,H,2.31,3.24,3.31,2.36,3.55,3.31,2.26,3.26,3.08
China,Super League,2022,21/06/2022,10:30,Cangzhou,Tianjin Jinmen Tiger,0,2,A,3.72,3.01,2.25,3.8,3.26,2.36,3.44,2.98,2.24
China,Super League,2022,21/06/2022,13:00,Shandong Taishan,Dalian Pro,3,0,H,1.34,5.18,8.95,1.4,5.5,10,1.32,5.06,8.89
China,Super League,2022,24/06/2022,11:30,Guangzhou City,Changchun Yatai,1,3,A,10.57,4.78,1.34,12.63,6.06,1.42,8.99,5.01,1.32
China,Super League,2022,24/06/2022,12:30,Dalian Pro,Henan Songshan Longmen,0,2,A,9.8,4.88,1.34,11.12,6,1.34,10.23,5.28,1.28
China,Super League,2022,25/06/2022,09:30,Cangzhou,Beijing Guoan,1,1,D,6.68,4.16,1.52,7.5,4.3,1.58,6.19,4,1.52
China,Super League,2022,25/06/2022,12:30,Tianjin Jinmen Tiger,Meizhou Hakka,1,0,H,3.98,3.24,2.06,3.98,3.24,2.25,3.5,3.1,2.16
China,Super League,2022,25/06/2022,12:30,Wuhan FC,Shanghai Port,1,2,A,8.16,4.12,1.46,9,4.33,1.6,7.29,3.97,1.47
China,Super League,2022,25/06/2022,12:30,Zhejiang Professional,Shandong Taishan,2,0,H,5.69,3.92,1.62,6.3,4.15,1.66,5.39,3.95,1.59
China,Super League,2022,26/06/2022,08:30,Wuhan Three Towns,Hebei,5,0,H,1.08,10.71,30.3,1.1,12.49,46.09,1.07,10.13,31.74
China,Super League,2022,26/06/2022,10:30,Shanghai Shenhua,Guangzhou FC,2,1,H,1.29,5.04,13.09,1.29,5.55,14,1.27,5.01,11.94
China,Super League,2022,26/06/2022,12:30,Chengdu Rongcheng,Shenzhen,2,2,D,2.32,3.04,3.51,2.6,3.21,3.57,2.35,3.04,3.17
China,Super League,2022,28/06/2022,11:30,Shandong Taishan,Henan Songshan Longmen,2,0,H,1.75,3.81,4.65,1.78,4.1,5,1.7,3.74,4.57
China,Super League,2022,28/06/2022,12:30,Guangzhou City,Dalian Pro,0,3,A,3.49,3.31,2.2,3.61,3.48,2.2,3.41,3.24,2.12
China,Super League,2022,29/06/2022,08:30,Shanghai Port,Shanghai Shenhua,1,1,D,2.39,3.14,3.26,2.48,3.24,3.4,2.35,3.02,3.15
China,Super League,2022,29/06/2022,10:00,Meizhou Hakka,Cangzhou,4,1,H,2.27,3.1,3.55,2.29,3.15,3.71,2.22,3.02,3.43
China,Super League,2022,29/06/2022,10:30,Shenzhen,Tianjin Jinmen Tiger,2,3,A,3.76,3.32,2.09,3.76,3.5,2.3,3.33,3.21,2.17
China,Super League,2022,29/06/2022,12:30,Changchun Yatai,Zhejiang Professional,1,1,D,1.95,3.33,4.26,1.95,3.5,4.6,1.9,3.32,4.09
China,Super League,2022,30/06/2022,10:30,Guangzhou FC,Wuhan Three Towns,1,2,A,35.92,15.23,1.05,51,21,1.06,34.6,13.09,1.04
China,Super League,2022,30/06/2022,12:30,Beijing Guoan,Chengdu Rongcheng,0,0,D,2.38,3.35,3.07,2.38,3.5,3.54,2.19,3.32,3.18
China,Super League,2022,30/06/2022,12:30,Hebei,Wuhan FC,2,1,H,9.15,4.52,1.39,9.5,4.75,1.41,8.35,4.47,1.37
China,Super League,2022,03/07/2022,09:30,Meizhou Hakka,Shenzhen,1,0,H,1.43,4.82,6.86,1.46,5.25,7.5,1.41,4.66,6.61
China,Super League,2022,03/07/2022,10:30,Dalian Pro,Changchun Yatai,2,2,D,4.44,3.68,1.81,4.65,3.68,2.06,3.97,3.26,1.94
China,Super League,2022,03/07/2022,10:30,Tianjin Jinmen Tiger,Beijing Guoan,1,2,A,2.7,3.32,2.69,2.83,3.43,2.7,2.72,3.19,2.52
China,Super League,2022,03/07/2022,12:30,Shandong Taishan,Guangzhou City,2,0,H,1.09,11.23,18.97,1.11,12,31,1.08,9.86,22.02
China,Super League,2022,03/07/2022,12:30,Wuhan Three Towns,Shanghai Shenhua,4,2,H,1.83,3.75,4.27,1.85,3.92,4.6,1.76,3.71,4.22
China,Super League,2022,03/07/2022,13:00,Zhejiang Professional,Henan Songshan Longmen,0,1,A,3.6,3.15,2.23,3.6,3.42,2.25,3.32,3.17,2.18
China,Super League,2022,04/07/2022,08:30,Wuhan FC,Guangzhou FC,2,1,H,2.59,2.98,3.11,2.59,3.22,3.35,2.39,2.97,3.11
China,Super League,2022,04/07/2022,10:30,Shanghai Port,Hebei,2,1,H,1.18,6.95,16.59,1.2,7.25,19,1.18,6.55,14.91
China,Super League,2022,04/07/2022,12:30,Chengdu Rongcheng,Cangzhou,1,1,D,1.54,4.02,6.6,1.57,4.2,6.8,1.52,3.91,6.25
China,Super League,2022,06/07/2022,11:30,Zhejiang Professional,Dalian Pro,2,0,H,2.01,3.41,3.9,2.2,3.5,3.9,2.1,3.29,3.42
China,Super League,2022,06/07/2022,12:30,Changchun Yatai,Shandong Taishan,1,2,A,5.79,4.1,1.58,6.5,4.2,1.65,5.61,3.9,1.57
China,Super League,2022,07/07/2022,10:30,Beijing Guoan,Meizhou Hakka,0,0,D,3.31,3.23,2.31,3.4,3.4,2.42,3.1,3.17,2.29
China,Super League,2022,07/07/2022,10:30,Shanghai Shenhua,Hebei,1,0,H,1.09,9.98,26.87,1.1,11.5,41,1.07,9.68,28.71
China,Super League,2022,07/07/2022,12:30,Cangzhou,Shenzhen,1,2,A,3.34,3.21,2.31,3.35,3.41,2.44,3.06,3.17,2.31
China,Super League,2022,07/07/2022,12:30,Henan Songshan Longmen,Guangzhou City,2,1,H,1.45,4.45,7.36,1.49,5.25,9.5,1.44,4.4,6.65
China,Super League,2022,08/07/2022,09:30,Chengdu Rongcheng,Tianjin Jinmen Tiger,2,1,H,2.49,2.94,3.32,2.8,3.2,3.32,2.54,2.93,2.94
China,Super League,2022,08/07/2022,10:30,Wuhan Three Towns,Wuhan FC,5,0,H,1.09,10.69,27.18,1.11,12,29,1.08,9.82,24.19
China,Super League,2022,08/07/2022,12:30,Guangzhou FC,Shanghai Port,0,1,A,11.7,5.06,1.27,14,5.9,1.31,10.77,5.32,1.26
China,Super League,2022,10/07/2022,11:30,Dalian Pro,Shandong Taishan,1,3,A,10.21,5.9,1.27,12,6.2,1.29,10.15,5.58,1.26
China,Super League,2022,10/07/2022,12:30,Zhejiang Professional,Guangzhou City,2,0,H,1.48,4.29,7.1,1.48,4.8,7.5,1.43,4.48,6.6
China,Super League,2022,11/07/2022,09:30,Meizhou Hakka,Chengdu Rongcheng,1,2,A,1.88,3.29,4.72,1.94,3.53,4.95,1.82,3.28,4.54
China,Super League,2022,11/07/2022,12:30,Hebei,Guangzhou FC,0,1,A,5.24,3.33,1.79,5.3,3.5,1.84,4.93,3.27,1.77
China,Super League,2022,11/07/2022,12:30,Henan Songshan Longmen,Changchun Yatai,6,2,H,2.42,3.35,3,2.49,3.55,3.05,2.36,3.28,2.88
China,Super League,2022,11/07/2022,12:30,Shenzhen,Beijing Guoan,2,1,H,5.46,3.65,1.69,6,4,1.7,5.28,3.71,1.63
China,Super League,2022,12/07/2022,10:30,Wuhan FC,Shanghai Shenhua,2,2,D,4.45,3.5,1.85,4.75,3.87,1.93,4.18,3.5,1.82
China,Super League,2022,12/07/2022,11:30,Shanghai Port,Wuhan Three Towns,0,1,A,3.78,3.77,1.93,4.24,4.21,1.98,3.7,3.85,1.84
China,Super League,2022,12/07/2022,12:30,Tianjin Jinmen Tiger,Cangzhou,3,0,H,1.89,3.55,4.21,1.96,3.68,4.35,1.87,3.45,3.97
China,Super League,2022,05/08/2022,10:30,Shanghai Shenhua,Changchun Yatai,0,0,D,2.52,3.35,2.86,2.8,3.51,2.9,2.51,3.24,2.73
China,Super League,2022,05/08/2022,12:30,Hebei,Chengdu Rongcheng,0,1,A,12.99,4.96,1.3,14.5,5.25,1.36,10.88,4.76,1.3
China,Super League,2022,05/08/2022,13:00,Shenzhen,Zhejiang Professional,0,2,A,5.33,3.85,1.66,6.3,4.1,1.77,4.92,3.8,1.65
China,Super League,2022,06/08/2022,10:30,Dalian Pro,Shanghai Port,1,1,D,5.42,3.96,1.63,5.7,4.35,1.66,5.03,3.94,1.61
China,Super League,2022,06/08/2022,12:30,Guangzhou City,Wuhan Three Towns,0,3,A,13.56,6.32,1.21,17,6.6,1.26,12.85,5.98,1.21
China,Super League,2022,06/08/2022,13:00,Tianjin Jinmen Tiger,Shandong Taishan,0,1,A,5.28,3.6,1.72,6.3,4,1.77,4.98,3.67,1.67
China,Super League,2022,07/08/2022,12:30,Henan Songshan Longmen,Beijing Guoan,3,0,H,2.14,3.43,3.48,2.2,3.69,3.6,2.1,3.4,3.28
China,Super League,2022,07/08/2022,12:30,Meizhou Hakka,Wuhan FC,2,1,H,1.76,3.41,5.31,1.8,3.72,5.5,1.72,3.43,4.99
China,Super League,2022,07/08/2022,13:00,Cangzhou,Guangzhou FC,2,0,H,2.82,3.1,2.73,2.99,3.27,2.95,2.67,2.99,2.74
China,Super League,2022,11/08/2022,13:00,Hebei,Tianjin Jinmen Tiger,3,4,A,9.17,4.48,1.39,9.17,4.75,1.46,8.22,4.38,1.38
China,Super League,2022,12/08/2022,12:30,Wuhan Three Towns,Beijing Guoan,5,1,H,1.24,6.13,11.91,1.25,7.2,13,1.22,6.27,10.99
China,Super League,2022,12/08/2022,13:00,Cangzhou,Shandong Taishan,0,2,A,8.66,4.55,1.4,8.67,4.9,1.42,7.77,4.59,1.38
China,Super League,2022,12/08/2022,13:00,Guangzhou FC,Chengdu Rongcheng,1,2,A,5.33,3.1,1.86,5.33,3.57,1.95,4.72,3.2,1.82
China,Super League,2022,13/08/2022,12:00,Henan Songshan Longmen,Meizhou Hakka,0,1,A,1.81,3.65,4.5,1.84,3.9,4.7,1.78,3.61,4.3
China,Super League,2022,13/08/2022,12:30,Guangzhou City,Wuhan FC,0,5,A,3.82,3.2,2.12,3.93,3.38,2.3,3.59,3.16,2.1
China,Super League,2022,15/08/2022,13:00,Hebei,Shandong Taishan,0,7,A,47.37,11.14,1.07,55,15,1.09,39.79,10.25,1.06
China,Super League,2022,15/08/2022,13:00,Tianjin Jinmen Tiger,Changchun Yatai,2,2,D,3.45,3.42,2.16,3.55,3.5,2.28,3.26,3.31,2.15
China,Super League,2022,16/08/2022,12:30,Shanghai Port,Shenzhen,2,0,H,1.66,3.76,5.53,1.69,4.11,5.85,1.64,3.79,5.01
China,Super League,2022,17/08/2022,10:30,Shanghai Shenhua,Chengdu Rongcheng,0,2,A,2.1,3.39,3.64,2.16,3.57,3.8,2.08,3.34,3.45
China,Super League,2022,17/08/2022,12:30,Henan Songshan Longmen,Wuhan Three Towns,0,3,A,6.15,4.32,1.52,6.54,4.55,1.54,5.82,4.23,1.5
China,Super League,2022,17/08/2022,12:30,Meizhou Hakka,Guangzhou City,2,1,H,1.19,6.89,15.29,1.2,7.25,18,1.18,6.62,14.29
China,Super League,2022,17/08/2022,12:30,Wuhan FC,Beijing Guoan,1,4,A,3.59,3.72,2.01,4,3.8,2.06,3.49,3.6,1.96
China,Super League,2022,18/08/2022,12:30,Dalian Pro,Cangzhou,2,0,H,1.96,3.57,3.91,2.12,3.6,3.91,2.05,3.38,3.42
China,Super League,2022,19/08/2022,13:00,Hebei,Changchun Yatai,1,7,A,12.58,5.8,1.22,15,6.84,1.22,13.08,6.25,1.2
China,Super League,2022,20/08/2022,12:30,Shanghai Port,Zhejiang Professional,1,1,D,2.16,3.34,3.54,2.22,3.41,3.62,2.13,3.26,3.35
China,Super League,2022,21/08/2022,12:00,Shandong Taishan,Chengdu Rongcheng,2,1,H,1.4,4.47,8.87,1.4,5,10,1.34,4.65,8.91
China,Super League,2022,21/08/2022,12:00,Wuhan FC,Henan Songshan Longmen,2,2,D,5.43,3.8,1.66,5.6,4,1.7,5.08,3.8,1.63
China,Super League,2022,21/08/2022,12:30,Guangzhou FC,Shenzhen,4,1,H,3.16,3.04,2.51,3.3,3.15,2.54,3.05,3.01,2.42
China,Super League,2022,21/08/2022,12:30,Shanghai Shenhua,Tianjin Jinmen Tiger,1,1,D,2.24,3.32,3.36,2.35,3.63,3.4,2.2,3.31,3.17
China,Super League,2022,22/08/2022,12:30,Beijing Guoan,Guangzhou City,1,0,H,1.17,7.94,13.33,1.21,8.25,15,1.17,7.29,12.84
China,Super League,2022,22/08/2022,12:30,Meizhou Hakka,Wuhan Three Towns,1,2,A,5.32,4.36,1.58,5.5,4.5,1.65,4.95,4.22,1.58
China,Super League,2022,24/08/2022,10:30,Cangzhou,Zhejiang Professional,1,1,D,6.68,4.42,1.48,6.95,4.55,1.52,6.38,4.29,1.46
China,Super League,2022,24/08/2022,12:30,Guangzhou FC,Dalian Pro,0,0,D,4.14,3.98,1.81,5.1,4.24,1.81,4.3,3.92,1.71
China,Super League,2022,26/08/2022,12:30,Beijing Guoan,Shanghai Shenhua,0,2,A,2.17,3.37,3.48,2.22,3.68,4,2.04,3.43,3.47
China,Super League,2022,27/08/2022,10:30,Shanghai Port,Tianjin Jinmen Tiger,1,0,H,2.02,3.28,3.58,2.21,4,4.9,1.94,3.36,3.9
China,Super League,2022,27/08/2022,12:30,Guangzhou City,Chengdu Rongcheng,1,2,A,10.68,5.05,1.32,11.5,5.4,1.4,9.15,4.78,1.33
China,Super League,2022,27/08/2022,12:30,Wuhan FC,Shandong Taishan,1,2,A,12.19,5.3,1.28,15,6.6,1.31,11.03,5.36,1.26
China,Super League,2022,28/08/2022,10:30,Cangzhou,Changchun Yatai,1,2,A,5.28,4.04,1.63,5.28,4.2,1.7,4.92,3.89,1.63
China,Super League,2022,28/08/2022,12:00,Henan Songshan Longmen,Guangzhou FC,2,1,H,1.61,4.07,5.51,1.63,4.1,5.51,1.6,3.91,5.2
China,Super League,2022,28/08/2022,12:30,Meizhou Hakka,Dalian Pro,4,2,H,1.72,3.8,4.9,1.75,4,4.9,1.7,3.73,4.57
China,Super League,2022,28/08/2022,12:30,Wuhan Three Towns,Shenzhen,5,1,H,1.12,9.48,18.6,1.15,10,21,1.12,8.55,16.91
China,Super League,2022,28/08/2022,12:30,Zhejiang Professional,Hebei,3,0,H,1.12,9.02,22.11,1.14,9.5,26,1.11,8.17,19.91
China,Super League,2022,31/08/2022,12:30,Shanghai Shenhua,Shandong Taishan,2,1,H,6.29,3.93,1.57,6.75,4.5,1.61,5.74,3.98,1.55
China,Super League,2022,01/09/2022,10:30,Cangzhou,Shanghai Port,0,0,D,5.68,3.64,1.67,6.25,3.85,1.71,5.4,3.58,1.65
China,Super League,2022,01/09/2022,12:30,Changchun Yatai,Chengdu Rongcheng,0,1,A,2.94,3.33,2.48,2.94,3.41,2.64,2.81,3.24,2.44
China,Super League,2022,01/09/2022,12:30,Dalian Pro,Shenzhen,5,1,H,1.83,3.86,4.16,1.88,4,4.4,1.79,3.74,4.03
China,Super League,2022,01/09/2022,12:30,Zhejiang Professional,Guangzhou FC,3,0,H,1.46,4.5,6.93,1.5,4.55,7.51,1.46,4.27,6.56
China,Super League,2022,03/09/2022,12:30,Guangzhou City,Tianjin Jinmen Tiger,2,0,H,4.91,3.89,1.7,5.25,4.15,1.79,4.83,3.83,1.65
China,Super League,2022,06/09/2022,12:30,Beijing Guoan,Zhejiang Professional,2,2,D,2.73,3.34,2.64,2.78,3.5,2.7,2.64,3.29,2.56
China,Super League,2022,09/09/2022,12:30,Guangzhou FC,Tianjin Jinmen Tiger,0,0,D,3.25,3.43,2.25,3.7,3.57,2.28,3.25,3.3,2.16
China,Super League,2022,10/09/2022,12:30,Meizhou Hakka,Hebei,6,0,H,1.05,15.45,50.88,1.05,17.86,71,1.04,13.51,41.11
China,Super League,2022,10/09/2022,12:30,Zhejiang Professional,Shanghai Shenhua,1,1,D,1.98,3.42,4.01,2.1,3.55,4.44,1.94,3.32,3.9
China,Super League,2022,13/09/2022,12:30,Guangzhou City,Guangzhou FC,1,0,H,3.04,3.26,2.45,3.04,3.3,2.71,2.81,3.15,2.49
China,Super League,2022,14/09/2022,12:30,Beijing Guoan,Hebei,3,1,H,,,,1.03,23,201,1.01,17.19,61.95
China,Super League,2022,14/09/2022,12:30,Henan Songshan Longmen,Tianjin Jinmen Tiger,0,1,A,,,,2.06,3.5,4.33,1.99,3.24,3.77
China,Super League,2022,14/09/2022,12:30,Meizhou Hakka,Zhejiang Professional,0,0,D,1.93,3.78,3.81,2.1,3.9,4,1.94,3.56,3.6
China,Super League,2022,14/09/2022,12:30,Shandong Taishan,Wuhan Three Towns,1,1,D,1.64,3.92,5.43,1.74,4.05,5.6,1.65,3.72,5.03
China,Super League,2022,20/09/2022,10:30,Changchun Yatai,Wuhan Three Towns,1,2,A,2.79,3.65,2.32,3.04,3.72,2.45,2.84,3.46,2.31
China,Super League,2022,20/09/2022,10:30,Shanghai Shenhua,Meizhou Hakka,1,0,H,3.44,3.2,2.27,3.45,3.3,2.51,3.21,3.14,2.26
China,Super League,2022,20/09/2022,12:30,Dalian Pro,Hebei,2,1,H,1.1,10.1,30.34,1.1,10.5,30.34,1.08,9.34,23.92
